Name,SIPS_URL,SIPS_COCKTAILS,SIPS_WINE,SIPS_BEER,SIPS_HALFPRICEDAPPS,RW_URL,RW_DETAILS,RW_DEALS,RW_MENU,RESERVATION_LINK,Address,Latitude,Longitude,Website,Categories,Price,Review_Count,RW_PHOTO,SIPS_PARTICIPANT,RW_PARTICIPANT,Neighborhoods,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Smoking,Yelp_Rating,RW_Score,Popularity,Parking,Best_Nights,Payment,Minority_Owned,Good_For,Offers,Options,Vibes,Accessibility,Dogs_Allowed,Packaging,Reservation_Type,Seating,Meal_Types,Music,Alcohol_Options,Amenities
Le Virtu,,,,,,,,,,https://www.opentable.com/le-virtu,"1927 E Passyunk Ave, Philadelphia, PA 19148",39.926032,-75.1678,http://www.levirtu.com,['Italian'],$$$,429.0,,N,N,['East Passyunk Crossing'],5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:00 PM,5:00 PM - 10:30 PM,5:00 PM - 10:30 PM,4:00 PM - 9:00 PM,,3.8,57.0,46.0,"Street Parking, Bike Parking, Private Lot Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",Vegetarian Options,"Classy, Casual, Moderate Noise",,,,Takes Reservations,Outdoor Seating,,,Full Bar,"TV, Wi-Fi"
Leda and the Swan Cocktail Lounge,,,,,,,,,,,"1224 Chestnut St., Philadelphia, PA 19107",39.95037269,-75.16069284,http://www.lnsphilly.com,"['Cocktail Bars', 'Lounges', 'Music Venues']",,43.0,https://centercityphila.org/uploads/attachments/ciyahjvr50iafu5qdu5tzls7x-restaurant-week-sips-filler-image.0.0.720.720.full.jpg,N,N,,Closed,Closed,5:00 PM - 12:00 AM,5:00 PM - 12:00 AM,5:00 PM - 2:00 AM,5:00 PM - 2:00 AM,Closed,,3.6,34.0,58.0,Bike Parking,,Credit Cards,,Dinner,,,"Trendy, Moderate Noise",Wheelchair Accessible,,,Walk-ins Welcome,Outdoor Seating,,Live Music,"Happy Hour, Full Bar","TV, Wi-Fi"
Lee How Fook,,,,,,,,,,,"219 N 11th St, Philadelphia, PA 19107",39.95626,-75.15708,http://www.leehowfookphiladelphia.com,"['Dim Sum', 'Cantonese']",$$,264.0,,N,N,['Chinatown'],11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,,3.8,39.0,48.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Classy, Casual, Moderate Noise",Wheelchair Accessible,,,Takes Reservations,Outdoor Seating,,,"Alcohol, Happy Hour","TV, Wi-Fi"
Lee's Deli,,,,,,,,,,,"4700 Baltimore Ave, Philadelphia, PA 19143",39.94844,-75.21713,,"['Delis', 'Sandwiches', 'Burgers']",$,195.0,,N,N,['Cedar Park'],Closed,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,Closed,,4.3,31.0,35.0,"Street Parking, Bike Parking, Private Lot Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegan Options,"Classy, Moderate Noise",Wheelchair Accessible,,,Takes Reservations,"Outdoor Seating, Drive-Thru","Lunch, Dinner",,Alcohol,"TV, Wi-Fi"
Libertee Grounds,,,,,,,,,,https://www.exploretock.com/liberteegrounds/,"1600 W Girard Ave, Philadelphia, PA 19130",39.97153367,-75.16320258,https://www.liberteegrounds.com,"['Beer Bar', 'Pan Asian', 'Mini Golf']",$$,106.0,,N,N,"['Francisville', 'Fairmount']",Closed,5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,4:00 PM - 12:00 AM,2:00 PM - 12:00 AM,10:00 AM - 9:00 PM,,4.4,50.0,50.0,Street Parking,,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",,,Wheelchair Accessible,,,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining",,,"Happy Hour, Full Bar","TV, Wi-Fi"
Liberty Kitchen,,,,,,,,,,,"1400 N Front St, Philadelphia, PA 19122",39.97203,-75.13539,https://www.libertykitchenphl.com,"['Delis', 'Grocery', 'Sandwiches']",,66.0,,N,N,[],10:00 AM - 6:00 PM,Closed,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,,4.7,56.0,21.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Catering",Vegan Options,,"Open to All, Wheelchair Accessible, Gender-neutral restrooms",,,Takes Reservations,Outdoor Seating,,,Alcohol,"TV, Wi-Fi"
Lil' Pop Shop,,,,,,,,,,,"265 S 44th St, Philadelphia, PA 19104",39.95334327,-75.21034844,http://www.lilpopshop.com/,"['Desserts', 'Ice Cream & Frozen Yogurt']",$,294.0,,N,N,"['Spruce Hill', 'University City']",Closed,3:00 PM - 9:00 PM,3:00 PM - 9:00 PM,3:00 PM - 9:00 PM,3:00 PM - 9:00 PM,1:00 PM - 9:00 PM,1:00 PM - 9:00 PM,,4.4,33.0,36.0,"Street Parking, Bike Parking",,"Credit Cards, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegan Options,Quiet,,,,,,,,,Wi-Fi
Little Delicious,,,,,,,,,,,"4821 Woodland Ave, Philadelphia, PA 19143",39.94156,-75.21237,http://littledeliciousphiladelphia.mybistro.online,['Caribbean'],$,75.0,,N,N,['Angora'],9:00 AM - 10:00 PM,9:00 AM - 10:00 PM,9:00 AM - 10:00 PM,9:00 AM - 10:00 PM,9:00 AM - 10:00 PM,9:00 AM - 10:00 PM,9:00 AM - 10:00 PM,,4.0,24.0,34.0,"Street Parking, Bike Parking",,,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",,"Classy, Casual, Moderate Noise",,,,Takes Reservations,Outdoor Seating,,,Alcohol,"TV, Wi-Fi"
Little Fish,,,,,,,,,,https://resy.com/cities/pha/little-fish-byob,"746 S 6th St, Philadelphia, PA 19147",39.939989,-75.152854,http://littlefishbyob.com,['Seafood'],$$$,559.0,,N,N,['Bella Vista'],Closed,Closed,Closed,5:00 PM - 9:00 PM,5:00 PM - 9:00 PM,5:00 PM - 9:00 PM,Closed,,4.4,69.0,42.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",,"Intimate, Moderate Noise",Gender-neutral restrooms,,,Takes Reservations,Outdoor Seating,,,Alcohol,"TV, Wi-Fi"
Little Sicily 2,,,,,,,,,,,"1608 S Christopher Columbus Blvd, Philadelphia, PA 19148",39.926519,-75.14569,https://little-sicily-pizza.business.site,"['Pizza', 'Indian', 'Beer, Wine & Spirits']",$$,302.0,,N,N,['Pennsport'],Closed,11:00 AM - 8:30 PM,11:00 AM - 8:30 PM,11:00 AM - 8:30 PM,11:00 AM - 9:30 PM,11:00 AM - 9:30 PM,11:00 AM - 8:30 PM,,4.4,51.0,43.0,"Bike Parking, Private Lot Parking",,"Credit Cards, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Casual, Moderate Noise",Gender-neutral restrooms,,,Takes Reservations,Outdoor Seating,Dinner,,"Happy Hour, Beer and Wine Only","TV, Wi-Fi"
Little Susie's Coffee & Pie,,,,,,,,,,,"2532 E Lehigh Ave, Philadelphia, PA 19125",39.98009618,-75.11640963,http://www.littlesusies.com,"['Breakfast & Brunch', 'Coffee & Tea']",$,42.0,,N,N,['Kensington'],7:00 AM - 2:00 PM,7:00 AM - 2:00 PM,7:00 AM - 2:00 PM,7:00 AM - 2:00 PM,7:00 AM - 2:00 PM,7:00 AM - 2:00 PM,7:00 AM - 2:00 PM,,4.5,34.0,31.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",,,,True,"Plastic-free packaging, Bring your own container allowed",,Outdoor Seating,,,"Alcohol, Happy Hour","TV, Wi-Fi"
Lloyd Whiskey Bar,,,,,,,,,,,"529 E Girard Ave, Philadelphia, PA 19125",39.97135753,-75.12758868,http://lloydwhiskeybar.com/,"['American (New)', 'Cocktail Bars', 'Gastropubs']",$$,221.0,,N,N,['Fishtown'],4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 1:00 AM,4:00 PM - 1:00 AM,4:00 PM - 11:00 PM,,4.2,46.0,52.0,"Street Parking, Bike Parking","Monday, Friday, Saturday","Credit Cards, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout",Vegan Options,"Casual, Moderate Noise",Gender-neutral restrooms,,,Takes Reservations,Outdoor Seating,,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
LMNO,,,,,,,,,,,"1739-49 N Front St, Philadelphia, PA 19122",39.97604,-75.13377,https://lmnophilly.com,['Mexican'],,209.0,,N,N,['Fishtown'],4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,5:00 PM - 11:00 PM,10:00 AM - 3:00 PM,10:00 AM - 3:00 PM,,4.1,44.0,52.0,Street Parking,,,,Dinner,"Offers Delivery, Offers Takeout","Vegan Options, Vegetarian Options","Hipster, Moderate Noise",Gender-neutral restrooms,,,Takes Reservations,Outdoor Seating,Dinner,,Full Bar,
Local 44,,,,,,,,,,,"4333 Spruce St, Philadelphia, PA 19104",39.952821,-75.210442,http://www.local44beerbar.com,"['Bars', 'American (New)', 'Breakfast & Brunch']",$$,517.0,,N,N,"['Spruce Hill', 'University City']",4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,12:00 PM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 12:00 AM,,3.6,36.0,37.0,"Street Parking, Bike Parking","Tuesday, Wednesday, Sunday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout","Vegan Options, Vegetarian Options","Hipster, Casual, Moderate Noise",Gender-neutral restrooms,,,Takes Reservations,Outdoor Seating,,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Loco Pez,,,,,,,,,,,"2401 E Norris St, Philadelphia, PA 19125",39.977142,-75.127202,http://locopez.com,"['Bars', 'Mexican']",$$,704.0,,N,N,['Fishtown'],11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 12:00 AM,11:00 AM - 12:00 AM,11:00 AM - 10:00 PM,True,4.0,44.0,52.0,"Street Parking, Bike Parking","Tuesday, Thursday",,,Dinner,"Offers Delivery, Offers Takeout","Vegan Options, Vegetarian Options","Hipster, Divey, Casual, Moderate Noise","Open to All, Wheelchair Accessible, Gender-neutral restrooms",,,Takes Reservations,"Outdoor Seating, Drive-Thru",Dinner,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Los Camaradas,,,,,,,,,,,"918 S 22nd St, Philadelphia, PA 19146",39.94080353,-75.17977142,https://loscamaradas.com,['Mexican'],$$,204.0,,N,N,['Graduate Hospital'],4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,,3.9,41.0,43.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",Vegan Options,"Casual, Moderate Noise",,,,Takes Reservations,Outdoor Seating,,,"Happy Hour, Full Bar","TV, Wi-Fi"
Los Cuatro Soles,,,,,,,,,,,"1801 S Chadwick St, Philadelphia, PA 19145",39.9284853,-75.17303467,,['Mexican'],$$,49.0,,N,N,['Point Breeze'],11:00 AM - 10:00 PM,Closed,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,,4.5,52.0,42.0,Bike Parking,,,Latinx-owned,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegetarian Options,,Gender-neutral restrooms,,,Takes Reservations,,,,Alcohol,TV
Los Gallos Mexican Taqueria,,,,,,,,,,,"951 Wolf St, Philadelphia, PA 19148",39.92111926,-75.16327661,https://losgallosrestaurant.com,['Mexican'],$$,553.0,,N,N,[],11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,,4.3,50.0,46.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Casual, Moderate Noise",Gender-neutral restrooms,,,Takes Reservations,Outdoor Seating,Dinner,,"Alcohol, Happy Hour","TV, Wi-Fi"
Louie Louie,,,,,,,,,,https://www.opentable.com/r/louie-louie-bistro-bar-reservations-philadelphia?restref=1009126&lang=en-US,"3611 Walnut St, Philadelphia, PA 19104",39.9532791,-75.19558756,http://louielouie.restaurant,"['American (New)', 'French']",$$$,401.0,,N,N,['University City'],11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:30 PM,10:00 AM - 9:30 PM,10:00 AM - 8:00 PM,,3.9,59.0,50.0,"Street Parking, Bike Parking, Garage Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout","Vegan Options, Pescatarian Options","Classy, Intimate, Romantic, Upscale, Casual, Moderate Noise","Open to All, Wheelchair Accessible, Gender-neutral restrooms",,"Plastic-free packaging, Provides reusable tableware, Compostable containers available",Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru","Lunch, Dessert, Dinner",,"Happy Hour, Full Bar","TV, Wi-Fi"
Love & Honey Fried Chicken,,,,,,,,,,,"1100 N Front St, Philadelphia, PA 19123",39.967461,-75.136992,https://www.loveandhoneyfriedchicken.com,"['Chicken Shop', 'Chicken Wings', 'Sandwiches']",$$,471.0,,N,N,['Northern Liberties'],Closed,Closed,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,10:00 AM - 9:00 PM,10:00 AM - 9:00 PM,,4.5,53.0,52.0,"Street Parking, Bike Parking",,"Credit Cards, Android Pay, Apple Pay",Women-owned,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Limited Vegetarian Options,"Trendy, Hipster, Casual, Moderate Noise","Open to All, Wheelchair Accessible, Gender-neutral restrooms",,"Compostable containers available, Bring your own container allowed",Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru","Dessert, Dinner",,"Alcohol, Happy Hour","TV, Wi-Fi"
Lucha Cartel,,,,,,,,,,https://resy.com/cities/pha/lucha-cartel,"207 Chestnut St, Philadelphia, PA 19106",39.9484906,-75.1444675,http://www.luchacartel.com/,"['Mexican', 'Bars', 'Breakfast & Brunch']",$$,605.0,,N,N,['Old City'],12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,12:00 PM - 10:00 PM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 10:00 PM,True,3.7,38.0,50.0,"Street Parking, Bike Parking","Thursday, Friday, Saturday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",Vegan Options,"Casual, Moderate Noise",Open to All,,"Plastic-free packaging, Provides reusable tableware",Takes Reservations,"Outdoor Seating, Covered Outdoor Seating, Drive-Thru",,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Lucky 13 Pub,,,,,,,,,,,"1820 S 13th St, Philadelphia, PA 19148",39.92716217,-75.16713715,http://www.lucky13pubphilly.com,"['Pubs', 'American (New)']",$$,133.0,,N,N,['East Passyunk Crossing'],4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,,3.8,38.0,42.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",Vegan Options,"Divey, Casual, Moderate Noise",,,,Takes Reservations,Outdoor Seating,,Juke Box,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Lucky Goat Coffeehouse,,,,,,,,,,,"888 N 26th St, Philadelphia, PA 19130",39.97252179,-75.17928982,http://www.luckygoatcoffeehouse.com,['Coffee & Tea'],$,152.0,,N,N,"['Brewerytown', 'Fairmount']",,,,,,,,,4.4,33.0,33.0,"Street Parking, Bike Parking",,"Credit Cards, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout",,Moderate Noise,Gender-neutral restrooms,,,,Outdoor Seating,,,,Wi-Fi
Lucky's Last Chance,,,,,,,,,,,"4421 Main St, Philadelphia, PA 19127",40.02630358,-75.22553607,http://www.luckyslastchance.com/,"['Bars', 'Burgers', 'Hot Dogs']",$$,686.0,,N,N,"['Manayunk', 'Roxborough']",11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,True,4.4,54.0,42.0,"Street Parking, Bike Parking","Wednesday, Friday, Saturday",Credit Cards,Women-owned,Dinner,"Offers Delivery, Offers Takeout",,"Hipster, Casual, Moderate Noise",Gender-neutral restrooms,True,Provides reusable tableware,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Lucky's Last Chance,,,,,,,,,,,"848 S 2nd St, Philadelphia, PA 19147",39.93632,-75.14696,http://www.luckyslastchance.com,"['Hot Dogs', 'Burgers', 'Beer Bar']",$$,170.0,,N,N,['Queen Village'],11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,11:00 AM - 2:00 AM,True,4.6,54.0,42.0,"Street Parking, Bike Parking","Monday, Tuesday, Friday",Credit Cards,Women-owned,Dinner,"Offers Delivery, Offers Takeout",,"Casual, Moderate Noise",Gender-neutral restrooms,,Provides reusable tableware,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Luigi’s Pizza Fresca,,,,,,,,,,,"2401 Fairmount Ave, Philadelphia, PA 19130",39.96759,-75.17709,https://orderluigispizzafresca.com,"['Pizza', 'Italian']",$,279.0,,N,N,"['Fairmount', 'Art Museum District']",10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,,3.8,21.0,50.0,"Street Parking, Bike Parking",,"Credit Cards, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Casual, Moderate Noise",,,,Takes Reservations,Outdoor Seating,Dinner,,Alcohol,"TV, Wi-Fi"
Luke's Lobster Rittenhouse,,,,,,,,,,,"130 S 17th St, Philadelphia, PA 19103",39.95051,-75.16917,https://www.lukeslobster.com/?utm_source=Yelp&amp;utm_medium=bizpage&amp;utm_campaign=YelpRIT,"['Seafood', 'Sandwiches', 'Soup']",$$,1221.0,,N,N,"['Penn Center', 'Rittenhouse Square']",11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,,4.3,52.0,34.0,"Street Parking, Bike Parking",,"Credit Cards, Android Pay, Apple Pay",,Dinner,"Offers Delivery, Offers Takeout, Offers Catering, Offers Military Discount","Vegan Options, Limited Vegetarian Options","Classy, Casual, Moderate Noise","Open to All, Gender-neutral restrooms",,"Plastic-free packaging, Compostable containers available",Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,"Alcohol, Happy Hour","TV, Wi-Fi"
Lulu Cafe,,,,,,,,,,,"4508 Walnut St, Philadelphia, PA 19139",39.95502,-75.21222,http://lulucafeusa.com,"['Coffee & Tea', 'Shaved Ice', 'Taiwanese']",$,155.0,,N,N,"['Spruce Hill', 'Walnut Hill', 'University City']",12:00 PM - 6:00 PM,12:00 PM - 6:00 PM,12:00 PM - 6:00 PM,12:00 PM - 6:00 PM,12:00 PM - 6:00 PM,12:00 PM - 6:00 PM,12:00 PM - 6:00 PM,,4.4,33.0,36.0,"Street Parking, Bike Parking",,Credit Cards,"Women-owned, Asian-owned",Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Vegan Options,"Trendy, Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",True,,Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,"Alcohol, Happy Hour","TV, Wi-Fi"
Luxor Cafe & Hookah Lounge,,,,,,,,,,,"132 S 45th St, Philadelphia, PA 19104",39.9558417,-75.2117144,https://luxor-cafe.business.site,"['Hookah Bars', 'Lounges']",$$,31.0,,N,N,"['Spruce Hill', 'Walnut Hill', 'University City']",4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,4:00 PM - 12:00 AM,,4.5,52.0,14.0,"Street Parking, Bike Parking","Friday, Saturday",Credit Cards,,Dinner,,,"Casual, Moderate Noise",,,,"Walk-ins Welcome, Takes Reservations",Outdoor Seating,,,Alcohol,"TV, Pool Table, Wi-Fi"
M Kee,,,,,,,,,,,"1002 Race St, Philadelphia, PA 19107",39.955231,-75.15612,,['Chinese'],$,250.0,,N,N,['Chinatown'],Closed,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,,4.0,25.0,48.0,"Street Parking, Bike Parking, Private Lot Parking",,Credit Cards,,Dinner,Offers Takeout,Vegetarian Options,"Classy, Casual, Moderate Noise",Gender-neutral restrooms,,,Takes Reservations,Outdoor Seating,Dinner,,"Alcohol, Happy Hour","TV, Wi-Fi"
Mabu Kitchen,,,,,,,,,,https://www.opentable.com/r/mabu-kitchen-philadelphia?avt=eyJ2IjoyLCJtIjowLCJwIjowLCJzIjowLCJuIjowfQ&corrid=0206ce9f-23d0-43fb-98b6-2bf760053233&p=2&sd=2023-07-27T19%3A00%3A00,"1120 Pine St, Philadelphia, PA 19107",39.94487618,-75.16076278,https://mabukitchenphilly.com,"['Breakfast & Brunch', 'French', 'Comfort Food']",$$,56.0,,N,N,['Washington Square West'],5:00 PM - 9:00 PM,Closed,5:00 PM - 9:00 PM,5:00 PM - 9:00 PM,5:00 PM - 10:00 PM,10:00 AM - 3:00 PM,10:00 AM - 3:00 PM,,4.2,46.0,38.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Trendy, Classy, Intimate, Romantic, Hipster, Casual",Gender-neutral restrooms,True,"Provides reusable tableware, Compostable containers available",Takes Reservations,"Outdoor Seating, Heated Outdoor Seating, Covered Outdoor Seating, Private Dining, Drive-Thru",,,"Alcohol, Happy Hour","TV, Wi-Fi"
Mac Mart,,,,,,,,,,,"104 South 18th St, Philadelphia, PA 19103",39.951475,-75.1705654,http://www.MacMartCart.com,['American (Traditional)'],$$,354.0,,N,N,"['Penn Center', 'Rittenhouse Square']",11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 7:00 PM,,4.0,43.0,34.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering",Limited Vegetarian Options,"Trendy, Classy, Casual, Moderate Noise","Wheelchair Accessible, Gender-neutral restrooms",True,,Takes Reservations,Outdoor Seating,,,"Alcohol, Happy Hour","TV, Wi-Fi"
Mac's Tavern,,,,,,,,,,,"226 Market St, Philadelphia, PA 19106",39.94979477,-75.14473724,http://macstavern.com,"['Pubs', 'American (New)']",$$,500.0,,N,N,['Old City'],Closed,4:30 PM - 12:00 AM,11:30 AM - 12:00 AM,11:30 AM - 12:00 AM,11:30 AM - 12:00 AM,11:30 AM - 12:00 AM,11:30 AM - 12:00 AM,True,3.5,34.0,50.0,"Street Parking, Bike Parking","Thursday, Friday, Saturday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",Vegetarian Options,"Casual, Moderate Noise",,,,Takes Reservations,"Outdoor Seating, Drive-Thru",,Juke Box,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Madira Bar & Grill,,,,,,,,,,,"1252 S 21st St, Philadelphia, PA 19146",39.935974,-75.17918,https://madirabar.com,"['American (Traditional)', 'Bars', 'Beer, Wine & Spirits']",$,43.0,,N,N,['Point Breeze'],12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 2:00 AM,12:00 PM - 12:00 AM,True,4.2,28.0,33.0,"Street Parking, Bike Parking","Wednesday, Friday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout",,"Divey, Casual, Moderate Noise",,,,Takes Reservations,Outdoor Seating,,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Maggiano's Little Italy,,,,,,,,,,https://locations.maggianos.com/reservations,"1201 Filbert St, Philadelphia, PA 19107",39.9531249,-75.1598201,https://locations.maggianos.com/pennsylvania/philadelphia/1201-filbert-st./,"['Italian', 'Bars', 'Venues & Event Spaces']",$$,777.0,,N,N,['Market East'],11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,True,3.7,39.0,7.0,"Street Parking, Bike Parking","Thursday, Friday, Saturday",Credit Cards,,Dinner,"Offers Delivery, Offers Takeout, Offers Catering","Vegan Options, Vegetarian Options","Classy, Casual, Moderate Noise",,,Provides reusable tableware,Takes Reservations,Outdoor Seating,,,"Happy Hour, Full Bar","TV, Pool Table, Wi-Fi"
Makkah Market,,,,,,,,,,,"4249 Walnut St, Philadelphia, PA 19104",39.95517062,-75.20846563,http://www.makkahmarketpa.com,"['Grocery', 'Middle Eastern', 'Halal']",$,76.0,,N,N,"['Spruce Hill', 'University City']",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,4.2,28.0,35.0,"Street Parking, Bike Parking",,Credit Cards,,Dinner,"Offers Delivery, Offers Catering",,"Casual, Moderate Noise",Wheelchair Accessible,,,Takes Reservations,Outdoor Seating,Dinner,,Alcohol,"TV, Wi-Fi"
